ID	Taxonomy
T2109198907:k141_17512_length_78986_cov_1289.8458_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,temperate
T2108173996:k141_226351_length_48052_cov_113.0814_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax,temperate
T2108173996:k141_281590_length_21883_cov_775.8322_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas,virulent
T2108173996:k141_519333_length_59114_cov_75.5896_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
T2108173996:k141_394354_length_76871_cov_81.8554_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
T2108173978:k141_584721_length_91701_cov_101.9176_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rosenbergiella,temperate
T2108173978:k141_1090972_length_83166_cov_88.0119_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
T2108173897:k141_587960_length_54922_cov_69.9342_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus,temperate
T2108173897:k141_185887_length_59257_cov_169.4748_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,temperate
T2108173897:k141_2016912_length_59583_cov_56.0329_fragment_1	NA,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
T2108173943:k141_247642_length_918938_cov_854.3898_fragment_3	NA,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis,temperate
T2108173943:k141_601609_length_68830_cov_45.8556_fragment_1	NA,NA,temperate
T2108173943:k141_146953_length_807570_cov_67.0024_fragment_11	NA,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia,virulent
T2108173943:k141_409712_length_31727_cov_43.0000_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
T2108173943:k141_280249_length_65730_cov_64.0445	NA,NA,temperate
T2108173943:k141_127085_length_55073_cov_1534.5992_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
T2108173943:k141_484693_length_42382_cov_68.2636_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A,virulent
T2108173943:k141_74490_length_356802_cov_86.1387_fragment_2	NA,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax,temperate
T2108173862:k141_558833_length_127428_cov_176.5463_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
1111525849485004:k141_491994_length_12173_cov_80.9078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,temperate
T2108173907:k141_1450613_length_94578_cov_109.6807_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Winkia,temperate
T2108173907:k141_434239_length_480670_cov_93.7239_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,temperate
T2108173907:k141_787593_length_138452_cov_148.3443_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,virulent
T2108173961:k141_642228_length_257604_cov_295.1078_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,virulent
1111525849640317:k141_204602_length_57456_cov_137.7431_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,temperate
1111525849671241:k141_2602492_length_55401_cov_43.9642_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,temperate
T2108174096:k141_364064_length_50125_cov_452.1064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,temperate
T2108174096:k141_2551312_length_46020_cov_90.0000	NA,d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus,virulent
T2108174096:k141_43337_length_66013_cov_190.0208_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
T2109199043:k141_22228_length_82350_cov_74.4533_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,virulent
T2109199070:k141_44755_length_46932_cov_9663.0907	NA,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,temperate
T2108173871:k141_676099_length_103796_cov_82.0000_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Winkia,temperate
T2109199034:k141_4689_length_172097_cov_4789.3456_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,temperate
T2109199034:k141_4689_length_172097_cov_4789.3456_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,temperate
T2109199034:k141_22995_length_62308_cov_5206.7523_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,temperate
T2109199034:k141_11406_length_185273_cov_4656.6590_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,temperate
T2109199034:k141_24486_length_121491_cov_2564.0551_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,temperate
T2109199034:k141_13293_length_61135_cov_2712.1209_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,temperate
1111525849639030:k141_175168_length_62258_cov_123.0862_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium,temperate
T2108174069:k141_208500_length_105494_cov_106.9988_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
T2108174069:k141_908796_length_87150_cov_93.0001_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,temperate
T2108174069:k141_544176_length_101963_cov_91.9136_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,virulent
T2108174069:k141_294865_length_295019_cov_428.0110_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,temperate
T2108174069:k141_905876_length_46714_cov_95.8594_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter,virulent
T2108173934:k141_687051_length_39859_cov_92.0244_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
T2108173934:k141_69936_length_95764_cov_179.9235_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,temperate
T2108173934:k141_367266_length_36839_cov_438.4951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D,temperate
T2108173934:k141_910607_length_50043_cov_59.9457_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
T2108173934:k141_344321_length_47392_cov_85.0078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Abyssicoccaceae;g__Abyssicoccus,temperate
MET0211:k119_10003_length_102620_cov_23.9955_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,virulent
MET0031:k119_8756_length_378650_cov_121.2522_fragment_3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,virulent
MET0310:k119_279460_length_43479_cov_147.9322_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
1111525849666496:k141_531094_length_71403_cov_77.9816_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium,temperate
1111525849853957:k141_469562_length_121348_cov_72.0009_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,virulent
1111525849857917:k141_856943_length_34854_cov_101.0000_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Lawsonella,temperate
1111525849478864:k141_725729_length_32555_cov_78.0000_fragment_1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter,temperate
1111525849478864:k141_237854_length_107290_cov_114.9521_fragment_2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
T2109198969:k141_80417_length_57648_cov_294.5944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A,temperate
MET0232:k119_7568_length_7308_cov_123.0171	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108174020:k141_148249_length_7470_cov_1619.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108174101:k141_2407567_length_5562_cov_91.9329	Unclassified,NA,unknown
T2107172023:k141_487927_length_7386_cov_855.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2107172023:k141_17415_length_3373_cov_2796.1105	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium,unknown
MET0214:k119_14433_length_7950_cov_371.1000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET0214:k119_15737_length_4102_cov_70.0783	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET0124:k119_2931_length_7323_cov_122.0169	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET0502:k119_6303_length_7542_cov_242.0326	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET0700:k119_35791_length_6781_cov_334.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849649795:k141_348075_length_5366_cov_170.0325	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,unknown
DP1806001180:k119_41677_length_3086_cov_126.1507	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Repensiviricetes;Geplafuvirales;Genomoviridae,NA,unknown
MET0061:k119_2981_length_7417_cov_160.0219	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849671172:k141_1504016_length_7675_cov_122.0162	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
SRR2005654:k99_12759_length_7474_cov_95.0129	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173892:k141_166190_length_7556_cov_236.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173892:k141_292631_length_7460_cov_122.0167	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173892:k141_299951_length_7392_cov_541.0746	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173955:k141_126602_length_7379_cov_1.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173919:k141_287826_length_7463_cov_59.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173919:k141_680960_length_7432_cov_1260.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173919:k141_515928_length_7417_cov_50.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173919:k141_642954_length_7413_cov_937.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173919:k141_701341_length_7275_cov_32.0045	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__CALFUK01,unknown
T2107171985:k141_1160318_length_7427_cov_43.0059	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2107171985:k141_1101790_length_3764_cov_301.0000	Unclassified,NA,unknown
T2109199064:k141_38724_length_13459_cov_55.0000	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,unknown
1111525849645504:k141_158509_length_4218_cov_199.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens,unknown
T2107171967:k141_739664_length_7499_cov_57.0077	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2107171967:k141_445441_length_7326_cov_1866.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2107171967:k141_117301_length_4553_cov_93.0000	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae,NA,unknown
1111525849670236:k141_3169112_length_7563_cov_106.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849670236:k141_8643_length_3661_cov_21.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
DP1808006640:k119_32305_length_4626_cov_1467.3255	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae,NA,unknown
MET1482:k141_58649_length_7482_cov_898.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET1482:k141_2138_length_7441_cov_2922.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET0276:k119_182775_length_5334_cov_236.3620	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD,unknown
MET0771:k119_53946_length_4317_cov_244.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
DP1807004508:k119_35096_length_7311_cov_1772.2464	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173911:k141_404665_length_7434_cov_71.0097	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173911:k141_432615_length_7369_cov_56.0077	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108173911:k141_368732_length_7338_cov_191.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
MET1347:k141_8768_length_7334_cov_227.0316	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849480310:k141_455486_length_7557_cov_472.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849480310:k141_1256676_length_7506_cov_150.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108174136:k141_586461_length_3906_cov_276.0000	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;,NA,unknown
DP1807004472:k119_22109_length_3716_cov_99.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
T2108174019:k141_377187_length_4450_cov_330.7749	Unclassified,NA,unknown
MET1275:k141_304_length_7528_cov_188.0255	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
SRR2005698:k99_18866_length_7398_cov_512.0701	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849736655:k141_1018033_length_7325_cov_57.0079	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849767822:k141_890453_length_6199_cov_302.8686	Unclassified,NA,unknown
1111525849767822:k141_930578_length_4825_cov_64.8587	Unclassified,NA,unknown
1111525849662927:k141_362860_length_7401_cov_167.0230	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849662927:k141_76396_length_7379_cov_942.0000	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
1111525849662927:k141_365091_length_7360_cov_46.0064	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae,NA,unknown
